Date,Price
25/01/2021,"3,855.40"
22/01/2021,"3,841.50"
21/01/2021,"3,853.10"
20/01/2021,"3,851.80"
19/01/2021,"3,798.90"
15/01/2021,"3,768.20"
14/01/2021,"3,795.50"
13/01/2021,"3,809.80"
12/01/2021,"3,801.20"
11/01/2021,"3,799.60"
8/01/2021,"3,824.70"
7/01/2021,"3,803.80"
6/01/2021,"3,748.10"
5/01/2021,"3,726.90"
4/01/2021,"3,700.70"
31/12/2020,"3,756.10"
30/12/2020,"3,732.00"
29/12/2020,"3,727.00"
28/12/2020,"3,735.40"
24/12/2020,"3,703.10"
23/12/2020,"3,690.00"
22/12/2020,"3,687.30"
21/12/2020,"3,694.90"
18/12/2020,"3,709.40"
17/12/2020,"3,722.50"
16/12/2020,"3,701.20"
15/12/2020,"3,694.60"
14/12/2020,"3,647.50"
11/12/2020,"3,663.50"
10/12/2020,"3,668.10"
9/12/2020,"3,672.80"
8/12/2020,"3,702.20"
7/12/2020,"3,692.00"
4/12/2020,"3,699.10"
3/12/2020,"3,666.70"
2/12/2020,"3,669.00"
1/12/2020,"3,662.40"
30/11/2020,"3,621.60"
27/11/2020,"3,638.30"
25/11/2020,"3,629.70"
24/11/2020,"3,635.40"
23/11/2020,"3,577.60"
20/11/2020,"3,557.50"
19/11/2020,"3,581.90"
18/11/2020,"3,567.80"
17/11/2020,"3,609.50"
16/11/2020,"3,626.90"
13/11/2020,"3,585.20"
12/11/2020,"3,537.00"
11/11/2020,"3,572.70"
10/11/2020,"3,545.50"
9/11/2020,"3,550.50"
6/11/2020,"3,509.40"
5/11/2020,"3,510.40"
4/11/2020,"3,443.40"
3/11/2020,"3,369.20"
2/11/2020,"3,310.20"
30/10/2020,"3,270.00"
29/10/2020,"3,310.10"
28/10/2020,"3,271.00"
27/10/2020,"3,390.70"
26/10/2020,"3,401.00"
23/10/2020,"3,465.40"
22/10/2020,"3,453.50"
21/10/2020,"3,435.60"
20/10/2020,"3,443.10"
19/10/2020,"3,426.90"
16/10/2020,"3,483.80"
15/10/2020,"3,483.30"
14/10/2020,"3,488.70"
13/10/2020,"3,511.90"
12/10/2020,"3,534.20"
9/10/2020,"3,477.10"
8/10/2020,"3,446.80"
7/10/2020,"3,419.40"
6/10/2020,"3,360.90"
5/10/2020,"3,408.60"
2/10/2020,"3,348.40"
1/10/2020,"3,380.80"
30/09/2020,"3,363.00"
29/09/2020,"3,335.50"
28/09/2020,"3,351.60"
25/09/2020,"3,298.50"
24/09/2020,"3,246.60"
23/09/2020,"3,236.90"
22/09/2020,"3,315.60"
21/09/2020,"3,281.10"
18/09/2020,"3,319.50"
17/09/2020,"3,357.00"
16/09/2020,"3,385.50"
15/09/2020,"3,401.20"
14/09/2020,"3,383.50"
11/09/2020,"3,341.00"
10/09/2020,"3,339.20"
9/09/2020,"3,399.00"
8/09/2020,"3,331.80"
4/09/2020,"3,427.00"
3/09/2020,"3,455.10"
2/09/2020,"3,580.80"
1/09/2020,"3,526.70"
31/08/2020,"3,500.30"
28/08/2020,"3,508.00"
27/08/2020,"3,484.60"
26/08/2020,"3,478.70"
25/08/2020,"3,443.60"
24/08/2020,"3,431.30"
21/08/2020,"3,397.20"
20/08/2020,"3,385.50"
19/08/2020,"3,374.80"
18/08/2020,"3,389.80"
17/08/2020,"3,382.00"
14/08/2020,"3,372.80"
13/08/2020,"3,373.40"
12/08/2020,"3,380.30"
11/08/2020,"3,333.70"
10/08/2020,"3,360.50"
7/08/2020,"3,351.30"
6/08/2020,"3,349.20"
5/08/2020,"3,327.80"
4/08/2020,"3,306.50"
3/08/2020,"3,294.60"
31/07/2020,"3,271.10"
30/07/2020,"3,246.20"
29/07/2020,"3,258.40"
28/07/2020,"3,218.40"
27/07/2020,"3,239.40"
24/07/2020,"3,215.60"
23/07/2020,"3,235.70"
22/07/2020,"3,276.00"
21/07/2020,"3,257.30"
20/07/2020,"3,251.80"
17/07/2020,"3,224.70"
16/07/2020,"3,215.60"
15/07/2020,"3,226.60"
14/07/2020,"3,197.50"
13/07/2020,"3,155.20"
10/07/2020,"3,185.00"
9/07/2020,"3,152.10"
8/07/2020,"3,169.90"
7/07/2020,"3,145.30"
6/07/2020,"3,179.70"
2/07/2020,"3,130.00"
1/07/2020,"3,115.90"
30/06/2020,"3,100.30"
29/06/2020,"3,053.20"
26/06/2020,"3,009.10"
25/06/2020,"3,083.80"
24/06/2020,"3,050.30"
23/06/2020,"3,131.30"
22/06/2020,"3,117.90"
19/06/2020,"3,097.70"
18/06/2020,"3,115.30"
17/06/2020,"3,113.50"
16/06/2020,"3,124.70"
15/06/2020,"3,066.60"
12/06/2020,"3,041.30"
11/06/2020,"3,002.10"
10/06/2020,"3,190.10"
9/06/2020,"3,207.20"
8/06/2020,"3,232.40"
5/06/2020,"3,193.90"
4/06/2020,"3,112.30"
3/06/2020,"3,122.90"
2/06/2020,"3,080.80"
1/06/2020,"3,055.70"
29/05/2020,"3,044.30"
28/05/2020,"3,029.70"
27/05/2020,"3,036.10"
26/05/2020,"2,991.80"
22/05/2020,"2,955.40"
21/05/2020,"2,948.50"
20/05/2020,"2,971.60"
19/05/2020,"2,922.90"
18/05/2020,"2,953.90"
15/05/2020,"2,863.70"
14/05/2020,"2,852.50"
13/05/2020,"2,820.00"
12/05/2020,"2,870.10"
11/05/2020,"2,930.30"
8/05/2020,"2,929.80"
7/05/2020,"2,881.20"
6/05/2020,"2,848.40"
5/05/2020,"2,868.40"
4/05/2020,"2,842.70"
1/05/2020,"2,830.70"
30/04/2020,"2,912.40"
29/04/2020,"2,939.50"
28/04/2020,"2,863.40"
27/04/2020,"2,878.50"
24/04/2020,"2,836.70"
23/04/2020,"2,797.80"
22/04/2020,"2,799.30"
21/04/2020,"2,736.60"
20/04/2020,"2,823.20"
17/04/2020,"2,874.60"
16/04/2020,"2,799.60"
15/04/2020,"2,783.40"
14/04/2020,"2,846.10"
13/04/2020,"2,761.60"
9/04/2020,"2,789.80"
8/04/2020,"2,750.00"
7/04/2020,"2,659.40"
6/04/2020,"2,663.70"
3/04/2020,"2,488.70"
2/04/2020,"2,526.90"
1/04/2020,"2,470.50"
31/03/2020,"2,584.60"
30/03/2020,"2,626.70"
27/03/2020,"2,541.50"
26/03/2020,"2,630.10"
25/03/2020,"2,475.60"
24/03/2020,"2,447.30"
23/03/2020,"2,237.40"
20/03/2020,"2,304.90"
19/03/2020,"2,409.40"
18/03/2020,"2,398.10"
17/03/2020,"2,529.20"
16/03/2020,"2,386.10"
13/03/2020,"2,711.00"
12/03/2020,"2,480.60"
11/03/2020,"2,741.40"
10/03/2020,"2,882.20"
9/03/2020,"2,746.60"
6/03/2020,"2,972.40"
5/03/2020,"3,023.90"
4/03/2020,"3,130.10"
3/03/2020,"3,003.40"
2/03/2020,"3,090.20"
28/02/2020,"2,954.20"
27/02/2020,"2,978.80"
26/02/2020,"3,116.40"
25/02/2020,"3,128.20"
24/02/2020,"3,225.90"
21/02/2020,"3,337.80"
20/02/2020,"3,373.20"
19/02/2020,"3,386.20"
18/02/2020,"3,370.30"
14/02/2020,"3,380.20"
13/02/2020,"3,373.90"
12/02/2020,"3,379.40"
11/02/2020,"3,357.80"
10/02/2020,"3,352.10"
7/02/2020,"3,327.70"
6/02/2020,"3,345.80"
5/02/2020,"3,334.70"
4/02/2020,"3,297.60"
3/02/2020,"3,248.90"
31/01/2020,"3,225.50"
30/01/2020,"3,283.70"
29/01/2020,"3,273.40"
28/01/2020,"3,276.20"
27/01/2020,"3,243.60"
24/01/2020,"3,295.50"
23/01/2020,"3,325.50"
22/01/2020,"3,321.80"
21/01/2020,"3,320.80"
17/01/2020,"3,329.60"
16/01/2020,"3,316.80"
15/01/2020,"3,289.30"
14/01/2020,"3,283.20"
13/01/2020,"3,288.10"
10/01/2020,"3,265.30"
9/01/2020,"3,274.70"
8/01/2020,"3,253.10"
7/01/2020,"3,237.20"
6/01/2020,"3,246.30"
3/01/2020,"3,234.80"
2/01/2020,"3,257.80"
31/12/2019,"3,230.80"
30/12/2019,"3,221.30"
27/12/2019,"3,240.00"
26/12/2019,"3,239.90"
24/12/2019,"3,223.40"
23/12/2019,"3,224.00"
20/12/2019,"3,221.20"
19/12/2019,"3,205.40"
18/12/2019,"3,191.10"
17/12/2019,"3,192.50"
16/12/2019,"3,191.40"
13/12/2019,"3,168.80"
12/12/2019,"3,168.60"
11/12/2019,"3,141.60"
10/12/2019,"3,132.50"
9/12/2019,"3,136.00"
6/12/2019,"3,145.90"
5/12/2019,"3,117.40"
4/12/2019,"3,112.80"
3/12/2019,"3,093.20"
2/12/2019,"3,113.90"
29/11/2019,"3,141.00"
27/11/2019,"3,153.60"
26/11/2019,"3,140.50"
25/11/2019,"3,133.60"
22/11/2019,"3,110.30"
21/11/2019,"3,103.50"
20/11/2019,"3,108.50"
19/11/2019,"3,120.20"
18/11/2019,"3,122.00"
15/11/2019,"3,120.50"
14/11/2019,"3,096.60"
13/11/2019,"3,094.00"
12/11/2019,"3,091.80"
11/11/2019,"3,087.00"
8/11/2019,"3,093.10"
7/11/2019,"3,085.20"
6/11/2019,"3,076.80"
5/11/2019,"3,074.60"
4/11/2019,"3,078.30"
1/11/2019,"3,066.90"
31/10/2019,"3,037.60"
30/10/2019,"3,046.80"
29/10/2019,"3,036.90"
28/10/2019,"3,039.40"
25/10/2019,"3,022.60"
24/10/2019,"3,010.30"
23/10/2019,"3,004.50"
22/10/2019,"2,996.00"
21/10/2019,"3,006.70"
18/10/2019,"2,986.20"
17/10/2019,"2,997.90"
16/10/2019,"2,989.70"
15/10/2019,"2,995.70"
14/10/2019,"2,966.20"
11/10/2019,"2,970.30"
10/10/2019,"2,938.10"
9/10/2019,"2,919.40"
8/10/2019,"2,893.10"
7/10/2019,"2,938.80"
4/10/2019,"2,952.00"
3/10/2019,"2,910.60"
2/10/2019,"2,887.60"
1/10/2019,"2,940.20"
30/09/2019,"2,976.70"
27/09/2019,"2,961.80"
26/09/2019,"2,977.60"
25/09/2019,"2,984.90"
24/09/2019,"2,966.60"
23/09/2019,"2,991.80"
20/09/2019,"2,992.10"
19/09/2019,"3,006.80"
18/09/2019,"3,006.70"
17/09/2019,"3,005.70"
16/09/2019,"2,998.00"
13/09/2019,"3,007.40"
12/09/2019,"3,009.60"
11/09/2019,"3,000.90"
10/09/2019,"2,979.40"
9/09/2019,"2,978.40"
6/09/2019,"2,978.70"
5/09/2019,"2,976.00"
4/09/2019,"2,937.80"
3/09/2019,"2,906.30"
30/08/2019,"2,926.50"
29/08/2019,"2,924.60"
28/08/2019,"2,887.90"
27/08/2019,"2,869.20"
26/08/2019,"2,878.40"
23/08/2019,"2,847.10"
22/08/2019,"2,922.90"
21/08/2019,"2,924.40"
20/08/2019,"2,900.50"
19/08/2019,"2,923.70"
16/08/2019,"2,888.70"
15/08/2019,"2,847.60"
14/08/2019,"2,840.60"
13/08/2019,"2,926.30"
12/08/2019,"2,883.80"
9/08/2019,"2,918.70"
8/08/2019,"2,938.10"
7/08/2019,"2,884.00"
6/08/2019,"2,881.80"
5/08/2019,"2,844.70"
2/08/2019,"2,932.10"
1/08/2019,"2,953.60"
31/07/2019,"2,980.40"
30/07/2019,"3,013.20"
29/07/2019,"3,021.00"
26/07/2019,"3,025.90"
25/07/2019,"3,003.70"
24/07/2019,"3,019.60"
23/07/2019,"3,005.50"
22/07/2019,"2,985.00"
19/07/2019,"2,976.60"
18/07/2019,"2,995.10"
17/07/2019,"2,984.40"
16/07/2019,"3,004.00"
15/07/2019,"3,014.30"
12/07/2019,"3,013.80"
11/07/2019,"2,999.90"
10/07/2019,"2,993.10"
9/07/2019,"2,979.60"
8/07/2019,"2,975.90"
5/07/2019,"2,990.40"
3/07/2019,"2,995.80"
2/07/2019,"2,973.00"
1/07/2019,"2,964.30"
28/06/2019,"2,941.80"
27/06/2019,"2,924.90"
26/06/2019,"2,913.80"
25/06/2019,"2,917.40"
24/06/2019,"2,945.30"
21/06/2019,"2,950.50"
20/06/2019,"2,954.20"
19/06/2019,"2,926.50"
18/06/2019,"2,917.80"
17/06/2019,"2,889.70"
14/06/2019,"2,887.00"
13/06/2019,"2,891.60"
12/06/2019,"2,879.80"
11/06/2019,"2,885.70"
10/06/2019,"2,886.70"
7/06/2019,"2,873.30"
6/06/2019,"2,843.50"
5/06/2019,"2,826.20"
4/06/2019,"2,803.30"
3/06/2019,"2,744.40"
31/05/2019,"2,752.10"
30/05/2019,"2,788.90"
29/05/2019,"2,783.00"
28/05/2019,"2,802.40"
24/05/2019,"2,826.10"
23/05/2019,"2,822.20"
22/05/2019,"2,856.30"
21/05/2019,"2,864.40"
20/05/2019,"2,840.20"
17/05/2019,"2,859.50"
16/05/2019,"2,876.30"
15/05/2019,"2,851.00"
14/05/2019,"2,834.40"
13/05/2019,"2,811.90"
10/05/2019,"2,881.40"
9/05/2019,"2,870.70"
8/05/2019,"2,879.40"
7/05/2019,"2,884.10"
6/05/2019,"2,932.50"
3/05/2019,"2,945.60"
2/05/2019,"2,917.50"
1/05/2019,"2,923.70"
30/04/2019,"2,945.80"
29/04/2019,"2,943.00"
26/04/2019,"2,939.90"
25/04/2019,"2,926.20"
24/04/2019,"2,927.20"
23/04/2019,"2,933.70"
22/04/2019,"2,908.00"
18/04/2019,"2,905.00"
17/04/2019,"2,900.40"
16/04/2019,"2,907.10"
15/04/2019,"2,905.60"
12/04/2019,"2,907.40"
11/04/2019,"2,888.30"
10/04/2019,"2,888.20"
9/04/2019,"2,878.20"
8/04/2019,"2,895.80"
5/04/2019,"2,892.70"
4/04/2019,"2,879.40"
3/04/2019,"2,873.40"
2/04/2019,"2,867.20"
1/04/2019,"2,867.20"
29/03/2019,"2,834.40"
28/03/2019,"2,815.40"
27/03/2019,"2,805.40"
26/03/2019,"2,818.50"
25/03/2019,"2,798.40"
22/03/2019,"2,800.70"
21/03/2019,"2,854.90"
20/03/2019,"2,824.20"
19/03/2019,"2,832.60"
18/03/2019,"2,832.90"
15/03/2019,"2,822.50"
14/03/2019,"2,808.50"
13/03/2019,"2,810.90"
12/03/2019,"2,791.50"
11/03/2019,"2,783.30"
8/03/2019,"2,743.10"
7/03/2019,"2,748.90"
6/03/2019,"2,771.40"
5/03/2019,"2,789.70"
4/03/2019,"2,792.80"
1/03/2019,"2,803.70"
28/02/2019,"2,784.50"
27/02/2019,"2,792.40"
26/02/2019,"2,793.90"
25/02/2019,"2,796.10"
22/02/2019,"2,792.70"
21/02/2019,"2,774.90"
20/02/2019,"2,784.70"
19/02/2019,"2,779.80"
15/02/2019,"2,775.60"
14/02/2019,"2,745.70"
13/02/2019,"2,753.00"
12/02/2019,"2,744.70"
11/02/2019,"2,709.80"
8/02/2019,"2,707.90"
7/02/2019,"2,706.10"
6/02/2019,"2,731.60"
5/02/2019,"2,737.70"
4/02/2019,"2,724.90"
1/02/2019,"2,706.50"
31/01/2019,"2,704.10"
30/01/2019,"2,681.10"
29/01/2019,"2,640.00"
28/01/2019,"2,643.80"
25/01/2019,"2,664.80"
24/01/2019,"2,642.30"
23/01/2019,"2,638.70"
22/01/2019,"2,632.90"
18/01/2019,"2,670.70"
17/01/2019,"2,636.00"
16/01/2019,"2,616.10"
15/01/2019,"2,610.30"
14/01/2019,"2,582.60"
11/01/2019,"2,596.30"
10/01/2019,"2,596.60"
9/01/2019,"2,585.00"
8/01/2019,"2,574.40"
7/01/2019,"2,549.70"
4/01/2019,"2,531.90"
3/01/2019,"2,447.90"
2/01/2019,"2,510.00"
31/12/2018,"2,506.80"
28/12/2018,"2,485.70"
27/12/2018,"2,488.80"
26/12/2018,"2,467.70"
24/12/2018,"2,351.10"
21/12/2018,"2,416.60"
20/12/2018,"2,467.40"
19/12/2018,"2,507.00"
18/12/2018,"2,546.20"
17/12/2018,"2,545.90"
14/12/2018,"2,599.90"
13/12/2018,"2,650.50"
12/12/2018,"2,651.10"
11/12/2018,"2,636.80"
10/12/2018,"2,637.70"
7/12/2018,"2,633.10"
6/12/2018,"2,695.90"
4/12/2018,"2,700.10"
3/12/2018,"2,790.40"
30/11/2018,"2,760.20"
29/11/2018,"2,737.80"
28/11/2018,"2,743.80"
27/11/2018,"2,682.20"
26/11/2018,"2,673.40"
23/11/2018,"2,632.60"
21/11/2018,"2,649.90"
20/11/2018,"2,641.90"
19/11/2018,"2,690.70"
16/11/2018,"2,736.30"
15/11/2018,"2,730.20"
14/11/2018,"2,701.60"
13/11/2018,"2,722.20"
12/11/2018,"2,726.20"
9/11/2018,"2,781.00"
8/11/2018,"2,806.80"
7/11/2018,"2,813.90"
6/11/2018,"2,755.40"
5/11/2018,"2,738.30"
2/11/2018,"2,723.10"
1/11/2018,"2,740.40"
31/10/2018,"2,711.70"
30/10/2018,"2,682.60"
29/10/2018,"2,641.20"
26/10/2018,"2,658.70"
25/10/2018,"2,705.60"
24/10/2018,"2,656.10"
23/10/2018,"2,740.70"
22/10/2018,"2,755.90"
19/10/2018,"2,767.80"
18/10/2018,"2,768.80"
17/10/2018,"2,809.20"
16/10/2018,"2,809.90"
15/10/2018,"2,750.80"
12/10/2018,"2,767.10"
11/10/2018,"2,728.40"
10/10/2018,"2,785.70"
9/10/2018,"2,880.30"
8/10/2018,"2,884.40"
5/10/2018,"2,885.60"
4/10/2018,"2,901.60"
3/10/2018,"2,925.50"
2/10/2018,"2,923.40"
1/10/2018,"2,924.60"
28/09/2018,"2,914.00"
27/09/2018,"2,914.00"
26/09/2018,"2,906.00"
25/09/2018,"2,915.60"
24/09/2018,"2,919.40"
21/09/2018,"2,929.70"
20/09/2018,"2,930.80"
19/09/2018,"2,907.90"
18/09/2018,"2,904.30"
17/09/2018,"2,888.80"
14/09/2018,"2,905.00"
13/09/2018,"2,904.20"
12/09/2018,"2,888.90"
11/09/2018,"2,887.90"
10/09/2018,"2,877.10"
7/09/2018,"2,871.70"
6/09/2018,"2,878.10"
5/09/2018,"2,888.60"
4/09/2018,"2,896.70"
31/08/2018,"2,901.50"
30/08/2018,"2,901.10"
29/08/2018,"2,914.00"
28/08/2018,"2,897.50"
27/08/2018,"2,896.70"
24/08/2018,"2,874.70"
23/08/2018,"2,857.00"
22/08/2018,"2,861.80"
21/08/2018,"2,863.00"
20/08/2018,"2,857.10"
17/08/2018,"2,850.10"
16/08/2018,"2,840.70"
15/08/2018,"2,818.40"
14/08/2018,"2,840.00"
13/08/2018,"2,821.90"
10/08/2018,"2,833.30"
9/08/2018,"2,853.60"
8/08/2018,"2,857.70"
7/08/2018,"2,858.40"
6/08/2018,"2,850.40"
3/08/2018,"2,840.30"
2/08/2018,"2,827.20"
1/08/2018,"2,813.40"
